date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-05-13 15:26:13,gretylandgrace,,0,1,23,"Sitting pretty #catsoftwitter #cat #kitten #cute #tabbycat",,,#catsoftwitter #cat #kitten #cute #tabbycat,1260592189861748736,https://twitter.com/gretylandgrace/status/1260592189861748736
2020-05-13 01:26:39,mosacats,,0,6,14,"Mosa & Logan Follow us to watch our funny clips on YouTube mosa cats #CatsOfTwitter #CatsOfTheQuarantine #cats #kitten #kitty #kittens #pet #funny #StayHome #cat #mosacats #cats #fun",,,#CatsOfTwitter #CatsOfTheQuarantine #cats #kitten #kitty #kittens #pet #funny #StayHome #StayHome #cat #mosacats #cats #fun,1260380908139528193,https://twitter.com/mosacats/status/1260380908139528193
2020-05-12 20:29:36,ottsworld,,2,0,10,"My newest foster kitten is still looking for a name...she's a sweetheart. Just turned 4 weeks old today and her eye infection is clearing up. Isn't she a looker?! #fosterkitties #fosterkittens #dumbfriendsleague⠀⠀ #fostermom #Kittens #kittenoftheday #kitten ",,,#fosterkitties #fosterkittens #dumbfriendsleague #fostermom #Kittens #kittenoftheday #kitten,1260306152052719621,https://twitter.com/ottsworld/status/1260306152052719621
2020-05-12 19:25:42,JonnoPlaysCoC,,1,4,16,"This is baby kitty, he was born in a bowling bag! Nobody knows why he's so mad?? RT or drop a heart and maybe he will be happy #kittens #kitten ",,,#kittens #kitten,1260290071015510022,https://twitter.com/JonnoPlaysCoC/status/1260290071015510022
2020-05-12 19:21:12,zenphir_,,1,2,15,"Preclaimed adopt from insta #adopt #adoptable #closed #cat #kitty #kitten #catboy #art #artist #artsy #artwork #illustration #digitalart #digital #anime #animeart #otaku #manga #mangaart #animelove #AnimeMemes #mangafan #oc #characterart #characterdesign",,,#adopt #adoptable #closed #cat #kitty #kitten #catboy #art #artist #artsy #artwork #illustration #digitalart #digital #anime #animeart #otaku #manga #mangaart #animelove #AnimeMemes #mangafan #oc #characterart #characterdesign,1260288939275038720,https://twitter.com/zenphir_/status/1260288939275038720
2020-05-12 18:48:52,ellsbells0485,,2,0,10,"Orderd a cat playpen for Arthur to hang out in while I'm asleep, didn't realise how small he would be, never owned an 8 week old kitten, elliot was 15 weeks when I got him so alot bigger , panic is setting in now #catmum #kitten advice is appreciated ",,,#catmum #kitten,1260280802291712006,https://twitter.com/ellsbells0485/status/1260280802291712006
2020-05-12 18:29:14,MiloandMolly1,,0,1,19,"Mum said I’m a very brave boy for getting neutered today and the vet said I had a very good appetite! #magic #kitten #panfursquad #CatsOfTwitter",,,#magic #kitten #panfursquad #CatsOfTwitter,1260275858075463680,https://twitter.com/MiloandMolly1/status/1260275858075463680
2020-05-12 14:52:44,joesdailycat,,2,49,202,"Random Cat Of The Day - Here's your daily cat! #rcotd #catoftheday #kitten ",,,#rcotd #catoftheday #kitten,1260221377769902080,https://twitter.com/joesdailycat/status/1260221377769902080
2020-05-12 11:42:47,watercatlor,,3,48,187,"Cat bees are REAL . Photo credit: unknown #illustration #doodle #meowed #cat #kitty #watercatlor #9gagcute #9gag #catsareliquid #catmemes #catsofinstagram #kitty #kitten #catsareliquid #catlady #chonky #chonkycattos",,,#illustration #doodle #meowed #cat #kitty #watercatlor #9gagcute #9gag #catsareliquid #catmemes #catsofinstagram #kitty #kitten #catsareliquid #catlady #chonky #chonkycattos,1260173573194280960,https://twitter.com/watercatlor/status/1260173573194280960
2020-05-12 11:34:15,CatLoversCommu2,,13,112,374,"“No matter how much cats fight, there always seem to be plenty of kittens.” – Abraham Lincoln #cat #cats #Kittens #kitten #CatsOfTwitter #CatsOnTwitter #CatsOfTheQuarantine #catsofinstagram #TuesdayThoughts #tuesdayvibes #TuesdayMorning #TuesdayMotivation #tuesdaymood",,,#cat #cats #Kittens #kitten #CatsOfTwitter #CatsOnTwitter #CatsOfTheQuarantine #catsofinstagram #TuesdayThoughts #tuesdayvibes #TuesdayMorning #TuesdayMotivation #tuesdaymood,1260171425089904642,https://twitter.com/CatLoversCommu2/status/1260171425089904642
2020-05-12 09:43:27,WildeOscarCat,NYCDEATHROWCATS,1,20,13,"Quiet and agreeable sweet #kitten NEHEMIAH is in need of a loyal, loving home! #adopt #foster #pledge ! #NYC #cats",,,#kitten #adopt #foster #pledge #NYC #cats,1260143543215063043,https://twitter.com/WildeOscarCat/status/1260143543215063043
2020-05-12 02:00:11,IBRescue,,0,14,18,"""What greater gift than the love of a cat."" — Charles Dickens Interested in sponsoring a #kitten or two in our care? DM us! #lifeinthefosterhood #adoptdontshop #cutekittens #quote",,,#kitten #lifeinthefosterhood #adoptdontshop #cutekittens #quote,1260026956101214212,https://twitter.com/IBRescue/status/1260026956101214212
2020-05-11 23:59:43,AJamsDraws,,0,2,14,"2 drawings I done did of my cat. #siamesecat #siamese #cat #cats #kitten #illustration #animals #drawing #digitalart #rocket #kittens #babyanimals #art",,,#siamesecat #siamese #cat #cats #kitten #illustration #animals #drawing #digitalart #rocket #kittens #babyanimals #art,1259996639604822017,https://twitter.com/AJamsDraws/status/1259996639604822017
2020-05-11 23:53:02,MeowMoeDotCom,,0,3,13,"Okay #Lets #Stay in #Bed a little #Longer #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe https://www.meowmoe.com/632612/okay-lets-stay-in-bed-a-little-longer/ .",,,#Lets #Stay #Bed #Longer #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe,1259994960524447744,https://twitter.com/MeowMoeDotCom/status/1259994960524447744
2020-05-11 23:44:02,MeowMoeDotCom,,0,1,4,"5 Cute kittens and their sweet mother. ... #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe #CuteCatsVideos #CuteKittensVideos #CuteKittiesVideos #CuteMeowVideos https://www.meowmoe.com/632604/5-cute-kittens-and-their-sweet-mother-cute-kittens/ .",,,#Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe #CuteCatsVideos #CuteKittensVideos #CuteKittiesVideos #CuteMeowVideos,1259992695864537093,https://twitter.com/MeowMoeDotCom/status/1259992695864537093
2020-05-11 23:31:03,MeowMoeDotCom,,0,2,11,"“I think that’s quite enough #Work for the #Day, #Human” #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe https://www.meowmoe.com/632602/i-think-thats-quite-enough-work-for-the-day-human/ .",,,#Work #Day #Human #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe,1259989424810622982,https://twitter.com/MeowMoeDotCom/status/1259989424810622982
2020-05-11 22:25:00,leaflee11,,2,2,13,"Feeling sad, but playing with Foxy helps. Look at this guy monster out! #CatsOfTwitter #blackcats #CatsOfTheQuarantine #Kitten #mainecoon #alleycat #rescue #AdoptDontShop #CuteCats #furbaby",,,#CatsOfTwitter #blackcats #CatsOfTheQuarantine #Kitten #mainecoon #alleycat #rescue #AdoptDontShop #CuteCats #furbaby,1259972803467579395,https://twitter.com/leaflee11/status/1259972803467579395
2020-05-11 21:12:05,catsnkittys,,3,17,163,"Rescued Cat is All ‘Skin and Bones’ Until She Finds a Loving Home This is the story of Dinah, a rescued #kitten that went through an amazing transformation after finding her forever home. CLICK to view &gt; https://bit.ly/3dDqKQW?utm_campaign=meetedgar&amp;utm_medium=social&amp;utm_source=meetedgar.com",,,#kitten,1259954454616510465,https://twitter.com/catsnkittys/status/1259954454616510465
2020-05-11 20:28:13,rburt4cats,,0,10,3,"#Siamese #kitten SADIE is at #RoswellNewMexico URGENT ANIMAL SHELTER, #NewMexico. https://m.facebook.com/story.php?story_fbid=1539590779542247&amp;id=176246809209991",,,#Siamese #kitten #RoswellNewMexico #NewMexico,1259943417364316161,https://twitter.com/rburt4cats/status/1259943417364316161
2020-05-11 18:20:49,gretylandgrace,,2,3,59,"I'm always so sleepy! I love it when meowmy wears her fluffy pjs so I can snuggle up with her #catsoftwitter #cat #kitten #cute #tabbycat",,,#catsoftwitter #cat #kitten #cute #tabbycat,1259911354862968833,https://twitter.com/gretylandgrace/status/1259911354862968833
2020-05-11 18:04:19,FBCASTX,,1,14,8," We need #bottlefeeders! These six #neonatalkittens came in today and need a #foster to #bottlefeed #ASAP. The singleton black #kitten is about a week old. ",,,#bottlefeeders #neonatalkittens #foster #bottlefeed #ASAP #kitten,1259907202472648711,https://twitter.com/FBCASTX/status/1259907202472648711
2020-05-11 16:50:00,brendaoncats,MoValAnimals,3,51,38,"#sweet beautiful boy #kitten Charlie NEEDS u NOW!! Please #adopt or #pledge for #rescue! #morenovalley #MoVal #california #cats , #sweetheart !",,,#sweet #kitten #adopt #pledge #rescue #morenovalley #MoVal #california #cats #sweetheart,1259888497701408770,https://twitter.com/brendaoncats/status/1259888497701408770
2020-05-11 15:30:39,CatioGuy,,1,4,25,"How many cats can you find in the @lange_foundation catio? #cat #cats #catio #kitten #rescuecats #adoptdontshop #catlife #lovecats #catiolife #meow #catsoflosangeles #catsoftwitter",,,#cat #cats #catio #kitten #rescuecats #adoptdontshop #catlife #lovecats #catiolife #meow #catsoflosangeles #catsoftwitter,1259868528632410112,https://twitter.com/CatioGuy/status/1259868528632410112
2020-05-11 14:22:07,CatLoversCommu2,,6,41,219,"Every cat is my best friend...... #cat #cats #Kittens #kitten #CatsOfTwitter #CatsOnTwitter #CatsOfTheQuarantine #catsofinstagram #MondayMotivation #MondayMorning #mondaymood #MondayVibes",,,#cat #cats #Kittens #kitten #CatsOfTwitter #CatsOnTwitter #CatsOfTheQuarantine #catsofinstagram #MondayMotivation #MondayMorning #mondaymood #MondayVibes,1259851283915309059,https://twitter.com/CatLoversCommu2/status/1259851283915309059
2020-05-11 14:17:32,sachikoko,,1,14,9," URGENT! ADORABLE BROTHER &amp; SISTER #KITTEN SIBLINGS NEED PLEDGES 4 #RESCUE ASAP ID 622315 MALE/BLACK ID 622316 FEMALE/TABBY 4 INFO https://ift.tt/2Y1aFhn #PLEDGE 2 #SAVEALIFE #RescueMe SHARING SAVES LIVES #MARIETTA #GA @cobbkitties #CAT #KITTENSEASON",,@cobbkitties,#KITTEN #RESCUE #PLEDGE #SAVEALIFE #RescueMe #MARIETTA #GA #CAT #KITTENSEASON,1259850131047931907,https://twitter.com/sachikoko/status/1259850131047931907
2020-05-11 14:02:39,IBRescue,,0,3,5,"""In the dark all cats and all girls are beautiful.""~Hungarian Proverb Interested in sponsoring a #kitten in our care? DM us! #lifeinthefosterhood #adoptdontshop #kittenlove #cutekitten",,,#kitten #lifeinthefosterhood #adoptdontshop #kittenlove #cutekitten,1259846384657870848,https://twitter.com/IBRescue/status/1259846384657870848
2020-05-11 12:25:41,gretylandgrace,,0,6,51,"My favourite place to sleep is with my family #catsoftwitter #cat #kitten #cute #tabbycat",,,#catsoftwitter #cat #kitten #cute #tabbycat,1259821980250865664,https://twitter.com/gretylandgrace/status/1259821980250865664
2020-05-11 11:30:57,BrendaPerrott,rburt4cats,18,166,121,"Don't let them gas this baby! JUMANJI is in a GASSING POUND -- #NORTHUTAHVALLEY ! #CATS #SAVEME #ADPT #FOSTER #PLEDGE ! #UTAH #cats #kittens #kitten #adoptme",,,#NORTHUTAHVALLEY #CATS #SAVEME #ADPT #FOSTER #PLEDGE #UTAH #cats #kittens #kitten #adoptme,1259808208031559681,https://twitter.com/BrendaPerrott/status/1259808208031559681
2020-05-11 09:38:49,Nicky_Kong1,,0,1,12,"Wotsit the meerkit brightening up a Monday morning! #kitten #lockdownbuddy #dancingkitten",,,#kitten #lockdownbuddy #dancingkitten,1259779990217949184,https://twitter.com/Nicky_Kong1/status/1259779990217949184
2020-05-11 08:05:35,gretylandgrace,,1,8,119,"It's not easy being this cute, I get worn out from all the attention! #catsoftwitter #cat #kitten #cute #tabbycat",,,#catsoftwitter #cat #kitten #cute #tabbycat,1259756527440838656,https://twitter.com/gretylandgrace/status/1259756527440838656
2020-05-11 06:50:00,mattgroopie,,0,4,6,"Slow motion cat jump video + @Seal &amp; @judaspriest = awesome #kitty #kitten #animal #pet #funny #CatsOfTwitter #cats #RT #seal #judaspriest #metal",,@Seal @judaspriest,#kitty #kitten #animal #pet #funny #CatsOfTwitter #cats #RT #seal #judaspriest #metal,1259737502598004736,https://twitter.com/mattgroopie/status/1259737502598004736
2020-05-11 04:07:17,ManuIntiraymi,kittensfolder,31,27,343,"Thank you @JeriLRyan 4 the cuteness. I need a couple of these in my life! Like now (seriously trying to adopt) #kitten #kittenadoption",,@JeriLRyan,#kitten #kittenadoption,1259696555126165506,https://twitter.com/ManuIntiraymi/status/1259696555126165506
2020-05-11 02:00:08,IBRescue,,0,9,6,"""Wake not a sleeping cat.""~ French Proverb ""Ssshhhhh!!!!!!! This lil recent arrival is getting her beauty sleep so she can grow big n strong."" Interested in sponsoring a #tinybutmighty cutie like this one? DM us! #lifeinthefosterhood #adoptdontshop #kitten ",,,#tinybutmighty #lifeinthefosterhood #adoptdontshop #kitten,1259664555384471558,https://twitter.com/IBRescue/status/1259664555384471558
2020-05-11 01:44:02,MeowMoeDotCom,,0,4,11,"cute cat compilation |cats that make u ... #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe #CuteCatsVideos #CuteKittensVideos #CuteKittiesVideos #CuteMeowVideos https://www.meowmoe.com/631934/cute-cat-compilation-cats-that-make-u-laugh-2020-compilation-may-2/ .",,,#Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe #CuteCatsVideos #CuteKittensVideos #CuteKittiesVideos #CuteMeowVideos,1259660505414860800,https://twitter.com/MeowMoeDotCom/status/1259660505414860800
2020-05-11 01:31:03,MeowMoeDotCom,,0,2,8,"My little #Mama #Hides in #Drawers and looks so #Happy when you #Find her #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe https://www.meowmoe.com/631932/my-little-mama-hides-in-drawers-and-looks-so-happy-when-you-find-her/ .",,,#Mama #Hides #Drawers #Happy #Find #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe,1259657237255118858,https://twitter.com/MeowMoeDotCom/status/1259657237255118858
2020-05-11 00:16:07,catsnkittys,,22,117,955,"Abandoned Kitten Finds Forever Home and Meows for Happiness A kind lady spotted a lone black #kitten on the roadside and once he had been given some food, he began to sing meows of happiness. Meet Venom! CLICK to view &gt; http://bit.ly/2gbm3oe?utm_campaign=meetedgar&amp;utm_medium=social&amp;utm_source=meetedgar.com",,,#kitten,1259638382113763330,https://twitter.com/catsnkittys/status/1259638382113763330
2020-05-10 22:15:00,PghLesbian24,,0,0,4,"Two weeks ago, we helped rescue this young mama #cat &amp; her one #kitten. Both are doing well in foster care. Mama is named Dr. Rachel Levine and the kitten is Barreto after @giselefetterman both of whom have caring for Pennsylvania's children (and adults) #HappyMothersDay",,@giselefetterman,#cat #kitten #HappyMothersDay,1259607900173012996,https://twitter.com/PghLesbian24/status/1259607900173012996
2020-05-10 22:14:16,RyanBooth37,,2,1,7,"Fellow people of #Twitter, this cute bundle of fluff will soon be home with me and I need a name. She's the runt of a litter and has no tail so I just had to give her a home. #newpet #kitten #namemypet #namesneeded #CatsOfTwitter #blackcats #animalsforlife",,,#Twitter #newpet #kitten #namemypet #namesneeded #CatsOfTwitter #blackcats #animalsforlife,1259607717104226306,https://twitter.com/RyanBooth37/status/1259607717104226306
2020-05-10 21:47:23,SnowySpitz,,2,9,70,"Playtime #cats #kitten ",,,#cats #kitten,1259600951301640194,https://twitter.com/SnowySpitz/status/1259600951301640194
2020-05-10 20:56:44,AuraliaFrances,,0,0,2,"Together, we can make a difference. We need your help to bring the rest of the cats to the vet and get them treated urgently. We have already saved this blind kitten Maisie. More updates on my IG #catrescue #kitten #Covid_19 #mothersday2020",,,#catrescue #kitten #Covid_19 #mothersday2020,1259588203297849348,https://twitter.com/AuraliaFrances/status/1259588203297849348
2020-08-31 12:15:24,foreshopnet,,0,0,1,"Are You An Avid Comic Reader? This Quiz Is For You. Click Here https://cupofc.com/click.php?key=kf4sporwx27v3lxg4ovd",,,,1300406834805833729,https://twitter.com/foreshopnet/status/1300406834805833729
2020-05-10 19:43:58,taniswriter,,1,0,8,"Peppercorn Coal-ette is almost 5 weeks old! She’s feisty and sassy and so freakin cute! #blackcat #kitten #rescuecat",,,#blackcat #kitten #rescuecat,1259569893290229761,https://twitter.com/taniswriter/status/1259569893290229761
2020-05-10 19:30:15,Cat_Lover_Club1,,0,4,16,"hello Sunday weekend!! I've been waiting so long for you #kitten #catstagram #instacat #cats #bestmeow #catoftheday #cat_slover.club #cutecatskittens #cutepetclub #instakitty #catlover #gatosdeinstagram #gatos",,,#kitten #catstagram #instacat #cats #bestmeow #catoftheday #cat_slover #cutecatskittens #cutepetclub #instakitty #catlover #gatosdeinstagram #gatos,1259566437846224896,https://twitter.com/Cat_Lover_Club1/status/1259566437846224896
