date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-05-10 01:46:25,amybchan,heart_uf_a_king,0,0,2,"It's a legitimate question. We all need to respect it and think about how important this is-if it makes you angry, stop for a minute and think about why. We cannot continue to raise racists who see criminals when they see black skin. #BlackLivesMatter ",,,#BlackLivesMatter #BlackLivesMatter,1259298715216433152,https://twitter.com/amybchan/status/1259298715216433152
2020-05-10 01:37:46,ericcoliu,comix,1,4,6,"""our skin is the scarlet letter"" lingering on this chilly night a man with his hands up https://bit.ly/2YXPqww #5lines #tanka #poetry #BlackLivesMatter (see ""#America's Original Sin: #Racism, #WhitePrivilege, and the Bridge to a New America,"" #NewYorkTimes bestselling book)",,,#5lines #tanka #poetry #BlackLivesMatter #BlackLivesMatter #America #Racism #WhitePrivilege #NewYorkTimes,1259296540264402945,https://twitter.com/ericcoliu/status/1259296540264402945
2020-05-10 01:36:34,profesionlhuman,,0,3,3,"#JusticeForAhmaudArbery #BlackLivesMatter #McMichaelMurderers @ALL the people who are STILL choosing to defend two white men while simultaneously vilifying a young black man, &amp; are also STILL under the impression that race shouldn’t be a factor in this case, this is for you:",,,#JusticeForAhmaudArbery #BlackLivesMatter #BlackLivesMatter #McMichaelMurderers,1259296238882570240,https://twitter.com/profesionlhuman/status/1259296238882570240
2020-05-10 01:28:50,CharlesMicheaux,ChrisAlbertoLaw,0,0,3,"RESPECT. #BlackLivesMatter",,,#BlackLivesMatter #BlackLivesMatter,1259294290582417410,https://twitter.com/CharlesMicheaux/status/1259294290582417410
2020-05-10 01:25:31,CriticalReading,,0,6,8,"'Trump’s “what we didn’t see on the tape” line is a Catch-22 for African-Americans, an eternal Get-Out-Of-Jail-Free card for white privilege and a key element in the perverted, self-perpetuating mechanism of discrimination' https://medium.com/@ChrChristensen/it-could-be-something-we-didnt-see-on-the-tape-ahmaud-arbery-and-the-eternal-guilt-of-black-943fed3e5cda #AhmaudArbery #BlackLivesMatter",,,#AhmaudArbery #BlackLivesMatter #BlackLivesMatter,1259293458122125313,https://twitter.com/CriticalReading/status/1259293458122125313
2020-05-10 01:22:29,outfrontmn,,0,2,4,"Being Black in America should not be a death sentence. Structures & institutions of white supremacy will continue to ignore violence against Black, Brown & marginalized communities until we collectively rise against it. #JusticeForAhmaud #BlackLivesMatter ",,,#JusticeForAhmaud #BlackLivesMatter #BlackLivesMatter,1259292695387877376,https://twitter.com/outfrontmn/status/1259292695387877376
2020-05-10 01:21:39,LeBaronLordKing,,0,0,0,"Man who leaked Ahmaud Arbery video thought it would CLEAR his friends #StayHome #WhenTheySeeUs #BlackCommunity #BlackLivesMatter #SayHerName #BlackTwitter #America #Mississippi #Oakland #US #California #Chicago #Detroit #NewYork https://mol.im/a/8302641 via @MailOnline",,@MailOnline,#StayHome #StayHome #WhenTheySeeUs #BlackCommunity #BlackLivesMatter #BlackLivesMatter #SayHerName #BlackTwitter #America #Mississippi #Oakland #US #California #Chicago #Detroit #NewYork,1259292484561104896,https://twitter.com/LeBaronLordKing/status/1259292484561104896
2020-05-10 01:21:02,khamraps,,6,64,126,"“Somewhere In America” - #Saturday16s #JusticeForAhmaud #BlackLivesMatter RT ",,,#Saturday16s #JusticeForAhmaud #BlackLivesMatter #BlackLivesMatter,1259292327522246662,https://twitter.com/khamraps/status/1259292327522246662
2020-05-10 01:18:58,VanessaFiji,jdpoc,0,1,1,"This is why Colin Kaepernick kneels during the US national anthem #ImWithKap #TakeAKnee #PeacefulProtest #BlackLivesMatter ",,,#ImWithKap #TakeAKnee #PeacefulProtest #BlackLivesMatter #BlackLivesMatter,1259291809848741889,https://twitter.com/VanessaFiji/status/1259291809848741889
2020-05-10 01:18:51,VOTR2016,,0,0,1,"#OrangeManBad has gotten his wish: it’s Donna Reed’s 1950s &amp; open season on black people. Again. #BlackLivesMatter #BlackTwitter #IRunwithAhmaud",,,#OrangeManBad #BlackLivesMatter #BlackLivesMatter #BlackTwitter #IRunwithAhmaud,1259291781247590403,https://twitter.com/VOTR2016/status/1259291781247590403
2020-08-31 12:21:22,foreshopnet,,1,0,0,"Do You Have A Baby? This Quiz Will Help A Lot. Click Here https://cupofc.com/click.php?key=4il6phwa4rzw0zehg7dk",,,,1300408335473283074,https://twitter.com/foreshopnet/status/1300408335473283074
2020-05-10 01:18:19,Niklaus_Winters,butterfliejae,0,2,1,"Tw: Black Death . . . . #BreonnaTaylor #JusticeForBreonnaTaylor #BlackLivesMatter Rest In Peace, Angel ",,,#BreonnaTaylor #JusticeForBreonnaTaylor #BlackLivesMatter #BlackLivesMatter,1259291644978966529,https://twitter.com/Niklaus_Winters/status/1259291644978966529
2020-05-10 01:16:51,asia1nep,,0,0,3,"Running is freeing but not when you have to risk your life to do it. I run for Ahmaud Arbery because I can. #runformaud #ahmaudarbery #justice #endwhitepower #run #endracism #blacklivesmatter #freedom @Los… https://www.instagram.com/p/B__RO0YBMEG/?igshid=yp6a46nerqa5",,,#runformaud #ahmaudarbery #justice #endwhitepower #run #endracism #blacklivesmatter #blacklivesmatter #freedom,1259291276299563008,https://twitter.com/asia1nep/status/1259291276299563008
2020-05-10 01:11:09,jhmorseiv,,1,0,1,"Hey @LMPD When will you be prosecuting the murders on your payroll? #BreonnaTaylor #JusticeForBreonnaTaylor. #BlackLivesMatter",,@LMPD,#BreonnaTaylor #JusticeForBreonnaTaylor #BlackLivesMatter #BlackLivesMatter,1259289840614428672,https://twitter.com/jhmorseiv/status/1259289840614428672
2020-05-10 01:10:20,bayshaism,,0,0,2,"#blacklivesmatter MAGA educated no immigrants lgbtq ally straight parade clean pussy doesn’t shower loyal manipulator pro-choice pro-life pic.twitter.com/TXCodn5ZX3",,,#blacklivesmatter #blacklivesmatter,1259289638558216193,https://twitter.com/bayshaism/status/1259289638558216193
2020-05-10 01:09:42,GCarmona3,,0,0,0,"Apollo Uptown Hall: Movement Required tonight 10PM-12AM via https://lnkd.in/euHHgu2. We address police behavior with African Americans, artists as activists, and more. #ApolloUptownHall #blacklivesmatter #ApolloTheater #WBAI #WURD #stayhome #staysafe #socialjustice #vote2020",,,#ApolloUptownHall #blacklivesmatter #blacklivesmatter #ApolloTheater #WBAI #WURD #stayhome #stayhome #staysafe #socialjustice #vote2020,1259289475789750276,https://twitter.com/GCarmona3/status/1259289475789750276
2020-05-10 01:08:03,Purrrf3ction,,0,1,0,"Once upon a virus... https://youtu.be/Q5BZ09iNdvo Pretty sure they said the same about immigrants&amp; #blacklivesmatter I think china understands the #HongKongProtests more than trump’s rhetoric about their “response time” Even american veterans complain about the health care system",,,#blacklivesmatter #blacklivesmatter #HongKongProtests,1259289060050300928,https://twitter.com/Purrrf3ction/status/1259289060050300928
2020-05-10 01:08:01,LoveIrreverence,common,2,1,5,"How many people understand that slavery wasn't just an economic policy to enrich the wealthy and the nation, but a social policy to placate and control poor whites who should be against the wealthy and the nation? **the country is the land and people #BlackLivesMatter",,,#BlackLivesMatter #BlackLivesMatter,1259289053649928197,https://twitter.com/LoveIrreverence/status/1259289053649928197
2020-05-10 01:07:29,brandonhrelle,,2,4,13,"Amplifying me white privileged voice. #whiteprivilege #BlackLivesMatter ",,,#whiteprivilege #BlackLivesMatter #BlackLivesMatter,1259288921336397825,https://twitter.com/brandonhrelle/status/1259288921336397825
2020-05-10 01:00:38,shannonrphil,,0,0,5,"@neilphillipsnet never runs at night, not anymore. Neil’s Harvard degree doesn’t protect him from the imminent dangers a Black man faces on a daily basis. Today I ran 6 miles for my husband #AhmaudArbery &amp; @VMAcademy1 Suns #IrunwithMaud #BlackLivesMatter #GodBlessMaudsMother",,@neilphillipsnet @VMAcademy1,#AhmaudArbery #IrunwithMaud #BlackLivesMatter #BlackLivesMatter #GodBlessMaudsMother,1259287196214988802,https://twitter.com/shannonrphil/status/1259287196214988802
2020-05-10 00:59:56,AWKWORDrap,,1,3,4,"additional footage; cops shoot peaceful protesters with mace pellets and beating them with batons https://m.facebook.com/story.php?story_fbid=2962961007121182&amp;id=100002219358806 #BlackLivesMatter #EndPoliceBrutality",,,#BlackLivesMatter #BlackLivesMatter #EndPoliceBrutality,1259287020507222017,https://twitter.com/AWKWORDrap/status/1259287020507222017
2020-05-10 00:57:43,Dom_Waleed,indy10people,0,0,0,"#Indianapolis #BLM #BlackLivesMatter #NoJusticeNoPeace listen to her appeal !!!",,,#Indianapolis #BLM #BlackLivesMatter #BlackLivesMatter #NoJusticeNoPeace,1259286463017095169,https://twitter.com/Dom_Waleed/status/1259286463017095169
2020-05-10 00:56:36,PanAfricology,,0,0,1,"#JillScott &amp; #ErykahBadu. &amp; Erykah, they are giving each other compliments in the meantime singing each other’s songs. This is Awesome! #ErykahBaduvsJillScott #Verzuz #BlackTwitter #BlackLivesMatter #BlackExcellence #women #Verzuz #WomenPower",,,#JillScott #ErykahBadu #ErykahBaduvsJillScott #Verzuz #Verzuz #BlackTwitter #BlackLivesMatter #BlackLivesMatter #BlackExcellence #women #Verzuz #Verzuz #WomenPower,1259286181524758528,https://twitter.com/PanAfricology/status/1259286181524758528
2020-05-10 00:56:26,HippyForBizzy,,0,0,0,"really have to watch what kind of photos you post online, bc the moment if you’re black & they see you throwing up the peace sign they will say you’re in a gang! #BLM #BlackLivesMatter",,,#BLM #BlackLivesMatter #BlackLivesMatter,1259286138264662016,https://twitter.com/HippyForBizzy/status/1259286138264662016
2020-05-10 00:56:00,sparki1969,,0,0,0,"God damn you white America. #BlackLivesMatter ",,,#BlackLivesMatter #BlackLivesMatter,1259286030747754496,https://twitter.com/sparki1969/status/1259286030747754496
2020-05-10 00:54:41,politicalsluts,DerenicByrd,0,1,1,"This thread has everything you need to know about #WhitePrivilege and the reason why #BlackLivesMatter is still important. ",,,#WhitePrivilege #BlackLivesMatter #BlackLivesMatter,1259285700228366337,https://twitter.com/politicalsluts/status/1259285700228366337
2020-05-10 00:54:37,MusicNNoiseMakR,branthansen,0,1,1,"My whole perspective shifted (THANKFULLY!) while I listened to these two discussing #BlackLivesMatter yrs ago. I look forward to continuing to learn and grow in empathy. Thank you @branthansen Brant and @iamsherrilynn Sherri (aka: friends).",,@branthansen @iamsherrilynn,#BlackLivesMatter #BlackLivesMatter,1259285679466561541,https://twitter.com/MusicNNoiseMakR/status/1259285679466561541
2020-05-10 00:54:20,lmz81973,MeritLaw,0,0,0,"Stop your shameful attempt to blame black victims for being murdered by RACIST white supremacists!!! #JusticeForAhmaud #BlackLivesMatter ",,,#JusticeForAhmaud #BlackLivesMatter #BlackLivesMatter,1259285608347959296,https://twitter.com/lmz81973/status/1259285608347959296
2020-05-10 00:54:00,BIGSUGE8,,0,0,4,"OK LET ME EXPLAIN LET ME MAKE THIS CLEAR BLACK ON BLACK CRIME IS NOT OK BUT DONT MIX FEAR WITH HATE WHITE COPS KILL BLACKS NOT BECAUSE OF FEAR BUT SIMPLY BECAUSE OF HATE NOW LETS ARGUE #BLACKLIVESMATTER ",,,#BLACKLIVESMATTER #BLACKLIVESMATTER,1259285526370107393,https://twitter.com/BIGSUGE8/status/1259285526370107393
2020-05-10 00:53:24,Maryyashh,,0,0,0,"They should pass a law called #BlackLivesMatter ANY hate speech etc. should automatically be jail time...",,,#BlackLivesMatter #BlackLivesMatter,1259285375899570176,https://twitter.com/Maryyashh/status/1259285375899570176
2020-05-10 00:52:44,markhallmile,,0,0,1,"Carly, my 12 years old made this tribute to African Americans slained without cause. She is a fighter. I told her these names are important to remember including Ahmaud Arbery. #BlackLivesMatter ",,,#BlackLivesMatter #BlackLivesMatter,1259285208051912707,https://twitter.com/markhallmile/status/1259285208051912707
2020-05-10 00:52:01,durinhurin,,0,0,1,"Living in an affulent white neighborhood I always think about what people think about when I jog down the street. It's cool tho, I see their college sons looking too #LGBTQ #BlackLivesMatter #LGBTQuarantine",,,#LGBTQ #BlackLivesMatter #BlackLivesMatter #LGBTQuarantine,1259285026455334912,https://twitter.com/durinhurin/status/1259285026455334912
2020-05-10 00:48:41,CobyJOwens,,20,389,589,"#BreonnaTaylor, an EMT, was murdered by the @LMPD in March. Her BF &amp; her were asleep when cops illegally raided their home, w/o identifying themselves and fired about 22 shots. They served a warrant to the wrong residence. We Demand #JusticeForBreonnaTaylor. #BlackLivesMatter ",,@LMPD,#BreonnaTaylor #JusticeForBreonnaTaylor #BlackLivesMatter #BlackLivesMatter,1259284186894159873,https://twitter.com/CobyJOwens/status/1259284186894159873
2020-05-10 00:47:58,jwanyvette1,,1,1,5,"As a mom, my heart breaks for the mothers of #AhmaudArbery and #SeanReed as well as the countless mothers who are feeling the same pain. When will this end? #BlackLivesMatter #JusticeForAhmaud #JusticeForSeanReed",,,#AhmaudArbery #SeanReed #BlackLivesMatter #BlackLivesMatter #JusticeForAhmaud #JusticeForSeanReed,1259284007327596545,https://twitter.com/jwanyvette1/status/1259284007327596545
2020-05-10 00:37:47,ProsserRy,RealCandaceO,0,0,0,"Can we add being a “Candace” to the list of Karen, Susan, and Becky? #blacklivesmatter #JusticeForAhmaud",,,#blacklivesmatter #blacklivesmatter #JusticeForAhmaud,1259281443231956994,https://twitter.com/ProsserRy/status/1259281443231956994
2020-05-10 00:36:17,briemathers,,0,0,0,"We walked 2.3 miles today for Ahmaud’s birthday and the day he was killed by white supremacy. Post your photos with #runwithmaud #irunwithmaud #blacklivesmatter https://www.instagram.com/p/B__MlqAAb0z/?igshid=1li8ze6lhuk7u",,,#runwithmaud #irunwithmaud #blacklivesmatter #blacklivesmatter,1259281066822717446,https://twitter.com/briemathers/status/1259281066822717446
2020-05-10 00:36:14,roger_kaplan,donwinslow,0,0,0,"Imagine an African American or any other POC with a bazooka and a couple of handguns in a Subway. #Trump’s America #BlackLivesMatter #BLM",,,#Trump #BlackLivesMatter #BlackLivesMatter #BLM,1259281053279125506,https://twitter.com/roger_kaplan/status/1259281053279125506
2020-05-10 00:35:33,nataliebritton4,tidalectics,0,0,2,"Being outraged when something happens isn’t enough. Be outraged enough to take action before it happens. #BlackLivesMatter ",,,#BlackLivesMatter #BlackLivesMatter,1259280884202496001,https://twitter.com/nataliebritton4/status/1259280884202496001
2020-05-10 00:32:56,veedahvandal,,0,0,1,"this what is amounts too.. #AhmaudArbery #BlackLivesMatter #BlackTwitter #PoliceBrutality",,,#AhmaudArbery #BlackLivesMatter #BlackLivesMatter #BlackTwitter #PoliceBrutality,1259280225449332736,https://twitter.com/veedahvandal/status/1259280225449332736
2020-05-10 00:32:46,NathaniNoShame,aightali,0,0,6,"A redneck video if I ever did see one. And I’m from GA. Lived inner city, outskirts, have family from rural pts, etc., and I/they do not talk like this. It’s like these racist just came right out the fucking woods from kissing their cousin #JusticeForAhmaud #BlackLivesMatter ",,,#JusticeForAhmaud #BlackLivesMatter #BlackLivesMatter,1259280180914401280,https://twitter.com/NathaniNoShame/status/1259280180914401280
2020-05-10 00:31:01,MsRayLee,,1,0,1,"after this week...after this day... THIS is the hug we all needed right now. #ErykahBaduvsJillScott #Verzuz #BlackLivesMatter #NinaPopRip #legends",,,#ErykahBaduvsJillScott #Verzuz #Verzuz #BlackLivesMatter #BlackLivesMatter #NinaPopRip #legends,1259279740780847105,https://twitter.com/MsRayLee/status/1259279740780847105
2020-05-10 00:30:16,KEBenjamin,,0,0,1,"South Africa call Seeking 100 drummers to petition God's grace. Sign up FB International Lack Book. #black #BlackTwitter #BlackLivesMatter #blacktwitterSA",,,#black #BlackTwitter #BlackLivesMatter #BlackLivesMatter #blacktwitterSA,1259279552460713984,https://twitter.com/KEBenjamin/status/1259279552460713984
2020-05-10 00:27:49,fionanme,jerrysaltz,3,1,2,"If you need more proof of how we treat blacks vs whites... #saytheirnames #SeanReed #AmaudArbery #BreonnaTaylor get killed for existing, and these ppl... #BlackLivesMatter ",,,#saytheirnames #SeanReed #AmaudArbery #BreonnaTaylor #BlackLivesMatter #BlackLivesMatter,1259278935071895554,https://twitter.com/fionanme/status/1259278935071895554
2020-05-10 00:27:06,scotticephoto,,1,0,1,"From today's protest in #indianapolis #SeanReed #justice4DreasjonReed #BlackLivesMatter ",,,#indianapolis #SeanReed #justice4DreasjonReed #BlackLivesMatter #BlackLivesMatter,1259278755475918848,https://twitter.com/scotticephoto/status/1259278755475918848
2020-05-10 00:26:51,dna_p0lymerase,dna_p0lymerase,0,0,1,"Retweeting because @CornellWBrooks liked it &amp; #BlackLivesMatter #JusticeForAhmaud #IrunwithMaud",,@CornellWBrooks,#BlackLivesMatter #BlackLivesMatter #JusticeForAhmaud #IrunwithMaud,1259278694088138752,https://twitter.com/dna_p0lymerase/status/1259278694088138752
2020-08-31 12:43:06,foreshopnet,,0,0,0,"Literature Enthusiast? Take This Quiz And Challenge Yourself https://cupofc.com/click.php?key=8pcbyvtmr4b5ylcxfl7w",,,,1300413806041018370,https://twitter.com/foreshopnet/status/1300413806041018370
2020-05-10 00:26:36,allenmcnulty,BloggerX1,1,0,3,"just block him while he whitesplains to black folks who don't know what it's like to be a black in america... #BlackLivesMatter",,,#BlackLivesMatter #BlackLivesMatter,1259278631236444161,https://twitter.com/allenmcnulty/status/1259278631236444161
2020-05-10 00:26:16,tpp360com,,0,0,0,"Cure #Racism Shoot Back #SnowFlakeWarrior #StreetGeek #TheProjectPost360 #HERBnSOLfarmacy #GoVegan #2ndAmendment #America #AhmaudArbery #PowerToThePEOPLE #BlackLivesMatter #GunRights vs #GunControl *** I do not… https://www.instagram.com/p/B__Lbz_n4yC/?igshid=hzs2m5zuiy7z",,,#Racism #SnowFlakeWarrior #StreetGeek #TheProjectPost360 #HERBnSOLfarmacy #GoVegan #2ndAmendment #America #AhmaudArbery #PowerToThePEOPLE #BlackLivesMatter #BlackLivesMatter #GunRights #GunControl,1259278546859700224,https://twitter.com/tpp360com/status/1259278546859700224
2020-05-10 00:26:03,uniquebeautydre,,0,0,0,"#IRunwithAhmaud #AhmaudArbery #BlackLivesMatter #injustice The #justicesystem is #flawed pic.twitter.com/V7yEFIXKSw",,,#IRunwithAhmaud #AhmaudArbery #BlackLivesMatter #BlackLivesMatter #injustice #justicesystem #flawed,1259278491574571010,https://twitter.com/uniquebeautydre/status/1259278491574571010
2020-05-10 00:25:57,amanda_hirsch,,1,1,10,"Sitting here thinking about how we must, must find ways to rise up and take power from the small white men who hate and oppress people of color and women. We simply must. #BlackLivesMatter #WomenPower",,,#BlackLivesMatter #BlackLivesMatter #WomenPower,1259278466622599169,https://twitter.com/amanda_hirsch/status/1259278466622599169
2020-05-10 00:25:53,celkavandijk,,0,1,1,"Took the kids on our morning wander around the neighborhood and reflected on our privilege, our general sense of safety, because of how we look. #IRunwithAhmaud #JusticeForAhmaud #RunWithMaud #BlackLivesMatter #TeamPeteForever",,,#IRunwithAhmaud #JusticeForAhmaud #RunWithMaud #BlackLivesMatter #BlackLivesMatter #TeamPeteForever,1259278449312534528,https://twitter.com/celkavandijk/status/1259278449312534528
2020-05-10 00:25:25,uflakgaia,,0,0,0,"The rapper 6ix9ine ordered a hitman to kill the rapper Chief Keef. 6ix9ine's latest video got 44 million views in under 24 hours. Black caste people only care about Black lives when it will make them look like the victim. #AhmaudArbery #GOOBA #BlackLivesMatter ",,,#AhmaudArbery #GOOBA #BlackLivesMatter #BlackLivesMatter,1259278334103445504,https://twitter.com/uflakgaia/status/1259278334103445504
2020-05-10 00:24:06,sadie_ivan,DerenicByrd,0,0,0,"The outrage many whites feel seeing yet another murder of a young black man must become political action. We must work together to change this murderous streak in our culture. All murders, especially by police officers, must be tried in court. #BlackLivesMatter",,,#BlackLivesMatter #BlackLivesMatter,1259278001516146690,https://twitter.com/sadie_ivan/status/1259278001516146690
2020-05-10 00:23:47,cheramiefaith,,0,0,27,"I was going to tweet “If you don’t believe #BlackLivesMatter, unfollow me”, but that helps no one. Instead, I am choosing education. If you don’t understand the importance of this movement, please DM me. I will gladly take the time to help you acknowledge/utilize your privilege.",,,#BlackLivesMatter #BlackLivesMatter,1259277920792608770,https://twitter.com/cheramiefaith/status/1259277920792608770
2020-05-10 00:22:13,mohamedsaberm15,,0,0,0,"Get my art printed on awesome products. Support me at Redbubble #RBandME: https://www.redbubble.com/i/mask/I-RUN-WITH-AHMAUD-28-by-medosasa1/48053527.9G0D8?asc=u #findyourthing #redbubble #RunWithMaud #JusticeForAhmaudArbery #AhamaudArbery #runwithahmaud #IRunwithAhmaud #JusticeForAhmaudArbery #JusticeForArbery #BlackLivesMatter",,,#RBandME #findyourthing #redbubble #RunWithMaud #JusticeForAhmaudArbery #AhamaudArbery #runwithahmaud #IRunwithAhmaud #JusticeForAhmaudArbery #JusticeForArbery #BlackLivesMatter #BlackLivesMatter,1259277526339371008,https://twitter.com/mohamedsaberm15/status/1259277526339371008
2020-05-10 00:21:36,EAMorrisonSmith,PrestonMitchum,0,1,2,"We have the capacity and responsibility to raise the name of #NinaPop - Black trans woman murdered in Missouri. She deserves justice too. #BlackLivesMatter ",,,#NinaPop #BlackLivesMatter #BlackLivesMatter,1259277372894752768,https://twitter.com/EAMorrisonSmith/status/1259277372894752768
