date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-05-14 11:29:26,LNummenmaa,,0,1,14,"Our cordial thanks to @gyllenbergs foundation for funding our work on metabolic and molecular pathophysiology in #anorexia nervosa! More rockin' #PET science coming up on the menu! ",,@gyllenbergs,#anorexia #PET,1260894989913071619,https://twitter.com/LNummenmaa/status/1260894989913071619
2020-05-14 10:53:50,TangledTree,,0,2,5,"With more time on your hands, why not take up a positive habit such as recycling? Start small by separating your plastics and glass, and ensuring that you keep it clean and dry. #TangledTreeWines #EcoFriendly #PET #aLittleGreenerEveryday",,,#TangledTreeWines #EcoFriendly #PET #aLittleGreenerEveryday,1260886029768294401,https://twitter.com/TangledTree/status/1260886029768294401
2020-05-14 09:37:57,SurreyPolice,,0,11,12,"Thinking of buying a pet while in lockdown? Please be aware that people in #Surrey have been duped by #pet buying #scams. Online fraudsters are asking for deposits for a pet that is never provided. For more info visit https://bit.ly/3bsmQsZ",,,#Surrey #pet #scams,1260866935631290375,https://twitter.com/SurreyPolice/status/1260866935631290375
2020-05-14 07:48:05,HoudiniDancing,,44,52,581,"#ThrowbackThursday who else can open doors etc? #HoudiniDancing #cat #cats #catlovers #love #black #blackcat #blackcats #blackcatsrule #animal #Ambassacats #AdoptDontShop #catsoftwitter #Twitter #catlife #dance #meow #catsofinstagram #catsoftheday #pet #pets #smile",,,#ThrowbackThursday #HoudiniDancing #cat #cats #catlovers #love #black #blackcat #blackcats #blackcatsrule #animal #Ambassacats #AdoptDontShop #catsoftwitter #Twitter #catlife #dance #meow #catsofinstagram #catsoftheday #pet #pets #smile #smile,1260839286766743552,https://twitter.com/HoudiniDancing/status/1260839286766743552
2020-05-14 05:52:59,FAFZ36,,3,1,10,"Let's get it started! @ralucafarcas30 #DenkanstoßDonnerstag #drawing #doodle #art #sketch #digitalart #fanart #evil #bowser #SuperMario #pet #animaldrawing #cute #solongBowser #kleineKunstklasse #onedrawingadayforever",,@ralucafarcas30,#Denkansto #drawing #doodle #art #sketch #digitalart #fanart #evil #bowser #SuperMario #SuperMario #pet #animaldrawing #cute #solongBowser #kleineKunstklasse #onedrawingadayforever,1260810320169361409,https://twitter.com/FAFZ36/status/1260810320169361409
2020-05-14 05:52:08,AlanVauPhotos,,0,9,81,"Looking pretty this morning #photography #cat #pet #cats #CatsOfTwitter #ThePhotoHour #Nikon #nikond5600 #petportrait @YourCatmagazine @PicPublic @PetsatHome @Vets4PetsGroup @CPChiltern @CPHighWycombe @NPhotomag @NikonProEurope @nikonians",,@YourCatmagazine @PicPublic @PetsatHome @Vets4PetsGroup @CPChiltern @CPHighWycombe @NPhotomag @NikonProEurope @nikonians,#photography #cat #pet #cats #CatsOfTwitter #ThePhotoHour #Nikon #nikond5600 #petportrait,1260810106708594688,https://twitter.com/AlanVauPhotos/status/1260810106708594688
2020-05-14 02:57:22,doggydoriangray,,0,2,8,"Blimey when’s tea time?! I suppose a walk in the woods is a pleasant enough way to pass the time, even if I’m a bit knackered. Pip-pip, cheerio! #dogs #doglife #dogoftheday #furbaby #pet #weimaraner",,,#dogs #doglife #dogoftheday #furbaby #pet #weimaraner,1260766122720124930,https://twitter.com/doggydoriangray/status/1260766122720124930
2020-05-14 02:33:49,brendaoncats,NYCDEATHROWCATS,0,8,2,"PLEASE save darling adorable loyal, loving pet FLOSS who lost all when beloved owner died! This good kitty needs a good, loving home! #NYC #cats #sweet #pet #pets #cat #saveme #ineedarealhome . .",,,#NYC #cats #sweet #pet #pets #cat #saveme #ineedarealhome,1260760195451572224,https://twitter.com/brendaoncats/status/1260760195451572224
2020-05-13 18:25:01,healthypetsyste,,0,5,10," Sleep Music For Cats &amp; Kittens – Crazy Cat Fall Asleep In 3 MINUTES! https://youtube.com/watch?v=OHlOS3p8SVI #Music #SleepMusic #SleepMusicForCats #SleepMusicForKittens #CrazyCat #CatSleeping #Cat #Cats #pet #pets #catLover #HealthyPetSystems #HealthyPets #loveCats #CatLove #kittens #Kitty",,,#Music #SleepMusic #SleepMusicForCats #SleepMusicForKittens #CrazyCat #CatSleeping #Cat #Cats #pet #pets #catLover #HealthyPetSystems #HealthyPets #loveCats #CatLove #kittens #Kitty,1260637186346618880,https://twitter.com/healthypetsyste/status/1260637186346618880
2020-05-13 17:38:09,LiMoncc,,1,0,10,"Woah, didnt update this for months. :D Well. I hope everyone spent (or still is spending) their #Quarantine well and everyone is #healthy =). And here are some pictures of my #cat and our #garden #QuarantineLife #StaySafe #HealthyAtHome #KeepShining #nature #pet #Flowers #animal",,,#Quarantine #healthy #cat #garden #QuarantineLife #StaySafe #HealthyAtHome #HealthyAtHome #KeepShining #nature #pet #Flowers #animal,1260625393754701826,https://twitter.com/LiMoncc/status/1260625393754701826
2020-05-14 23:59:02,MeowMoeDotCom,,0,3,6,"Cute Kittens Play in Stone and Caterpillar ... #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe #CuteCatsVideos #CuteKittensVideos #CuteKittiesVideos #CuteMeowVideos https://www.meowmoe.com/634454/cute-kittens-play-in-stone-and-caterpillar-funny-cat-videos/ .",,,#Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe #CuteCatsVideos #CuteKittensVideos #CuteKittiesVideos #CuteMeowVideos,1261083634406240260,https://twitter.com/MeowMoeDotCom/status/1261083634406240260
2020-05-14 22:57:14,VMICoachAshford,CoachBCosh,0,1,6,"Facts only Coach Cosh. Earned not given. #PET ",,,#PET,1261068080349958146,https://twitter.com/VMICoachAshford/status/1261068080349958146
2020-05-14 21:18:27,LongwellRecords,,0,0,14,"Late night #pet share all in wsm ",,,#pet,1261043222580789248,https://twitter.com/LongwellRecords/status/1261043222580789248
2020-05-14 13:53:00,AMenzor,,0,2,5,"#pet #portrait of my aunt’s #birb that I finished last weekend #illustration #digitalart #birbs",,,#pet #portrait #birb #illustration #digitalart #birbs,1260931117814697984,https://twitter.com/AMenzor/status/1260931117814697984
2020-05-14 11:11:37,AquariumLtd,,0,2,3,"Most #pet owners consider their furry companion as family and feel they need to be cared for just like a family member would be. @MONEY has outlined the best #petinsurance for 2020 https://lnkd.in/graQshy @GoHealthyPaws @Trupanion @NationwidePet @EmbracePetIns @Petplan",,@MONEY @GoHealthyPaws @Trupanion @NationwidePet @EmbracePetIns @Petplan,#pet #petinsurance,1260890507187826688,https://twitter.com/AquariumLtd/status/1260890507187826688
2020-05-14 01:34:33,zkozkohi,,0,1,3,"SOLD in OH @zazzle Thank You https://zazzle.com/store/zkozkohi/home+gifts+personal+care+products #zazzle #coronavirus #facemasks #clothmask #clothfacemask #diymask #facemasks4all #wearamask #design #designer #dog #Schnauzer #miniatureschnauzer #puppylife #doglovers #pet #gift #giftideas #SocialDistancing #trendy",,@zazzle,#zazzle #coronavirus #facemasks #clothmask #clothfacemask #diymask #facemasks4all #wearamask #design #designer #dog #Schnauzer #miniatureschnauzer #puppylife #doglovers #pet #gift #giftideas #SocialDistancing #trendy,1260745281240305664,https://twitter.com/zkozkohi/status/1260745281240305664
2020-05-13 17:21:09,UNMETConference,,0,2,5,"Meet @ParsleyPet at #UNMETArizona2020 #unmetconco on @thumbraise. @ParsleyPet offers at-home non-invasive #pethealth testing to help your #pet live a longer/healthier life. #vc #startups #virtualconference hosted by @AZcommerce &amp; @StoutStreetVC",,@ParsleyPet @thumbraise @ParsleyPet @azcommerce @StoutStreetVC,#UNMETArizona2020 #unmetconco #pethealth #pet #vc #startups #virtualconference,1260621114385948674,https://twitter.com/UNMETConference/status/1260621114385948674
2020-05-13 17:00:33,DaniedmundsDani,,0,3,8,"Watercolour of puppy love on the moors #doggo #dog #bordercollies #dartmoor #pet #painting #watercolour #art",,,#doggo #dog #bordercollies #dartmoor #pet #painting #watercolour #art,1260615928858976258,https://twitter.com/DaniedmundsDani/status/1260615928858976258
2020-05-13 16:10:05,ShadowDogDesign,,0,6,2,"For the Love of #Cats #Pet #GiftBasket https://www.bonanza.com/listings/784238373 @carolyn660 #CatLover #CatGiftBasket",,@carolyn660,#Cats #Pet #GiftBasket #CatLover #CatGiftBasket,1260603228728840192,https://twitter.com/ShadowDogDesign/status/1260603228728840192
2020-05-13 15:35:02,AmbassadorAries,,44,120,1317,"Not sure if this Aloe plant is disguising me enough amongst the lizards. It is important to enjoy the simple pleasures in life right now. #Cats #CuteCats #CatsOfTwitter #catsofinstagram #panfur #meow #blackcats #pet #cat #CatsOfTheQuarantine #kitty #wellbeingwednesday",,,#Cats #CuteCats #CatsOfTwitter #catsofinstagram #panfur #meow #blackcats #pet #cat #CatsOfTheQuarantine #kitty #wellbeingwednesday,1260594407708995584,https://twitter.com/AmbassadorAries/status/1260594407708995584
2020-05-13 15:10:07,ShadowDogDesign,,1,5,3,"For the Love of #Dogs #Pet #GiftBasket https://www.bonanza.com/listings/784238394 @CarolynNewsom #DogLover #DogGiftBasket",,@CarolynNewsom,#Dogs #Pet #GiftBasket #DogLover #DogGiftBasket,1260588139325853701,https://twitter.com/ShadowDogDesign/status/1260588139325853701
2020-05-13 14:06:29,KarenFi51820768,,1,32,28,"Day 4 #PetTheftAwarenessWalk here’s a snippet of my #video from this morning. Please let me know if you are joining in for your #missing or #stolen #pet be good to know ",,,#PetTheftAwarenessWalk #video #missing #stolen #pet,1260572122910461956,https://twitter.com/KarenFi51820768/status/1260572122910461956
2020-05-13 11:28:50,TerryIKON,,0,9,9,"""The Love of a Dog"" by Terry Davis https://buff.ly/2Ov4tK7 #Dog #Pet #Love #BestFriend #TerryDavis @TerryIKON",,@TerryIKON,#Dog #Pet #Love #BestFriend #TerryDavis,1260532452105359360,https://twitter.com/TerryIKON/status/1260532452105359360
2020-05-13 09:00:00,DoglostUK,,0,20,11,"#PetTheftAwarenessWalk EVENT EXTENDED * GET INVOLVED TODAY From Monday May 11th to Sunday May 17th 2020, 9am-9pm whilst doing your daily exercise (at a safe social distance) Display your #Lost #Pet poster to those living in your area DETAILS https://www.facebook.com/events/673664456538216/",,,#PetTheftAwarenessWalk #Lost #Pet,1260494994634190848,https://twitter.com/DoglostUK/status/1260494994634190848
2020-05-13 08:52:50,GardenGallery2,,0,2,6,"Here is one of the #petportraits I have completed recently - it has now been gifted so is safe to share :) These two squeaky pigs are Domino and Nutmeg, aren't they just the cutest! #art #artist #ArtistOnTwitter #femaleartist #guineapig #pet #smallbusiness #madeinderbyshire",,,#petportraits #art #artist #ArtistOnTwitter #femaleartist #guineapig #pet #smallbusiness #madeinderbyshire,1260493190873964544,https://twitter.com/GardenGallery2/status/1260493190873964544
2020-05-13 08:27:44,AvengerThor3006,,1,1,8,"When you get the feeling you’re being watched and he’s dropping hints. #bordercollie #dog #pet ",,,#bordercollie #dog #pet,1260486875485274112,https://twitter.com/AvengerThor3006/status/1260486875485274112
2020-05-13 07:32:54,WRCgerardquinn,,4,20,224,"#Gronholm #PET Ford Focus RS WRC ",,,#Gronholm #PET,1260473075386195968,https://twitter.com/WRCgerardquinn/status/1260473075386195968
2020-05-13 07:02:59,PetMunchies,,82,452,257,"#win #giveaway of #PetMunchies #natural #dog #pet #treats #dogtreats #dogs #competition #dogsoftwitter #chicken #cheese follow &amp; RT 2enter by 20 May",,,#win #giveaway #PetMunchies #natural #dog #pet #treats #dogtreats #dogs #competition #dogsoftwitter #chicken #cheese,1260465548032425984,https://twitter.com/PetMunchies/status/1260465548032425984
2020-05-13 06:41:01,LAfghanhound,,9,15,191,"Just shake it off!! #dog #dogs #doglovers #dogowners #legolas #legolasafghanhound #afghanhound #afghanhounds #pet #pets #funnydog #cutedog #famous #famousdog #mydog #ilovemydog #sighthound #dogsoftwitter #cute #beautiful #beauty #gorgeous",,,#dog #dogs #doglovers #dogowners #legolas #legolasafghanhound #afghanhound #afghanhounds #pet #pets #funnydog #cutedog #famous #famousdog #mydog #ilovemydog #sighthound #dogsoftwitter #cute #beautiful #beauty #gorgeous,1260460020128460801,https://twitter.com/LAfghanhound/status/1260460020128460801
2020-05-13 05:48:54,HoudiniDancing,,34,75,834,"CUTE MEW TO START YOUR DAY. Hope you enjoy #HoudiniDancing #cat #cats #catlovers #love #black #blackcat #blackcats #blackcatsrule #animal #Ambassacats #AdoptDontShop #catsoftwitter #Twitter #catlife #dance #meow #catsofinstagram #catsoftheday #pet #pets #petagram #smile ",,,#HoudiniDancing #cat #cats #catlovers #love #black #blackcat #blackcats #blackcatsrule #animal #Ambassacats #AdoptDontShop #catsoftwitter #Twitter #catlife #dance #meow #catsofinstagram #catsoftheday #pet #pets #petagram #smile #smile,1260446902476328961,https://twitter.com/HoudiniDancing/status/1260446902476328961
2020-05-13 05:35:03,MeowMoeDotCom,,0,8,24,"#Cat with the #Firefighter that #Saved him #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe https://www.meowmoe.com/633335/cat-with-the-firefighter-that-saved-him/ .",,,#Cat #Firefighter #Saved #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe,1260443416502177792,https://twitter.com/MeowMoeDotCom/status/1260443416502177792
2020-05-13 05:32:41,KarenFi51820768,,1,12,11,"Day 3 #PetTheftAwarenessWalk part two please take a walk with me and then join in this simple idea if you have a #missing #stolen #pet https://www.facebook.com/100027965484031/posts/563714714570706/",,,#PetTheftAwarenessWalk #missing #stolen #pet,1260442821884030977,https://twitter.com/KarenFi51820768/status/1260442821884030977
2020-05-13 05:26:02,MeowMoeDotCom,,0,4,8,"Look what I found - baby kittens - Cute ... #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe #CuteCatsVideos #CuteKittensVideos #CuteKittiesVideos #CuteMeowVideos https://www.meowmoe.com/633327/look-what-i-found-baby-kittens-cute-kittens-part-1/ .",,,#Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe #CuteCatsVideos #CuteKittensVideos #CuteKittiesVideos #CuteMeowVideos,1260441148763574274,https://twitter.com/MeowMoeDotCom/status/1260441148763574274
2020-05-13 01:26:39,mosacats,,0,6,14,"Mosa & Logan Follow us to watch our funny clips on YouTube mosa cats #CatsOfTwitter #CatsOfTheQuarantine #cats #kitten #kitty #kittens #pet #funny #StayHome #cat #mosacats #cats #fun",,,#CatsOfTwitter #CatsOfTheQuarantine #cats #kitten #kitty #kittens #pet #funny #StayHome #StayHome #cat #mosacats #cats #fun,1260380908139528193,https://twitter.com/mosacats/status/1260380908139528193
2020-05-13 01:02:11,MorphMarket,,0,0,21,"Motley Bongo Pastel Xtreme Clown Female Ball Python by Ken Macek Reptiles, $4000 #ballpython #herp #pet #morph https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/341232?utm_source=twitter&amp;utm_medium=post&amp;utm_content=341232&amp;utm_campaign=twitter-featured-ad",,,#ballpython #herp #pet #morph,1260374748648873984,https://twitter.com/MorphMarket/status/1260374748648873984
2020-05-12 23:09:27,AmbassadorAries,,51,120,1456,"Yesterday I suggested that Mom take a day off from social media. It is just as important to have time to reflect and relax even though we are still staying safe at home. #Cats #CuteCats #CatsOfTwitter #catsofinstagram #panfur #meow #blackcats #pet #CatsOfTheQuarantine",,,#Cats #CuteCats #CatsOfTwitter #catsofinstagram #panfur #meow #blackcats #pet #CatsOfTheQuarantine,1260346380394078214,https://twitter.com/AmbassadorAries/status/1260346380394078214
2020-05-12 22:51:01,Sky_Blue168,,1,14,60,"Without human, can dogs rule the world? #pet #China",,,#pet #China,1260341740533211137,https://twitter.com/Sky_Blue168/status/1260341740533211137
2020-05-12 22:40:17,Sky_Blue168,,2,11,49,"PiPi the bulldog, is a skating master #Pet #China pic.twitter.com/sylvNQFcFX",,,#Pet #China,1260339038713548801,https://twitter.com/Sky_Blue168/status/1260339038713548801
2020-05-12 19:45:22,WBZNEWeekend,,0,2,4,"Some #pet parents need a little extra help to keep their furry friends safe and cared for during the #COVID19 crisis. @MspcaAngell's Mike Keiley talks with @NicholeDWBZ about it in this week's episode. Listen on your favorite streaming service, or here: https://ihr.fm/2WOfWZH",,@MspcaAngell @NicholeDWBZ,#pet #COVID19,1260295019539415042,https://twitter.com/WBZNEWeekend/status/1260295019539415042
2020-05-12 19:13:10,DeMannies,,1,6,54,"My face when hooman gives you flowers, but you actually wanted food #foodislife #guineapig #pet #flower #foodie",,,#foodislife #guineapig #pet #flower #foodie,1260286914608930818,https://twitter.com/DeMannies/status/1260286914608930818
2020-05-12 17:52:39,brendaoncats,rburt4cats,7,92,136,"#tunatuesday #tuesdaythoughts #BOSSIERCITY #LOUISIANA #cats (one) #blindcats #saveme #adopt #adoptme OMG, the saddest face. Please make BOTH these loves happy again!!!! #cat #tabby #love #pets #pet #saveme #saveme #saveus . . .",,,#tunatuesday #tuesdaythoughts #BOSSIERCITY #LOUISIANA #cats #blindcats #saveme #adopt #adoptme #cat #tabby #love #pets #pet #saveme #saveme #saveus,1260266652282863618,https://twitter.com/brendaoncats/status/1260266652282863618
2020-05-12 17:44:42,MichaelHComedy,,0,3,6,"One of my tweets acted out! #quarantinelife #Quarantine #coronapocolypse #covid19 #joke #lol #lmao #comedy #fun #funny #follow #followme #hahaha #standup #humor #dog #pet #pets #instagood",,,#quarantinelife #Quarantine #coronapocolypse #covid19 #joke #lol #lmao #comedy #fun #funny #follow #followme #hahaha #standup #humor #dog #pet #pets #instagood,1260264652711374848,https://twitter.com/MichaelHComedy/status/1260264652711374848
2020-05-12 17:13:54,LovUniverse,bvanhoovan,1,14,6,"#Animals are pure vibrational loving beings that deserve love! Respect them, we need them in our lives. #RespectAnimals #AnimalRights #Save #Rescue #Adopt #Foster #Pledge a wonderful #Pet! Don't let innocence to be #killed with #taxpayers $Please #retweet Have a beautiful day",,,#Animals #RespectAnimals #AnimalRights #Save #Rescue #Adopt #Foster #Pledge #Pet #killed #taxpayers #retweet,1260256900777570305,https://twitter.com/LovUniverse/status/1260256900777570305
2020-05-12 15:06:06,Spider_Menace,,0,4,6,"Twitter being toxic again? Here! Pictures of Thunder and Doom to cheer ya up!! #rabbit #bunny #flemishgiant #ThunderandDoom #tuesdayvibes #bunnies #pet #cute #PositiveVibes",,,#rabbit #bunny #flemishgiant #ThunderandDoom #tuesdayvibes #bunnies #pet #cute #PositiveVibes,1260224738015817729,https://twitter.com/Spider_Menace/status/1260224738015817729
2020-05-12 14:53:54,mypetchicken,,2,2,20,"A nesting box full of fluff! #splashameraucana #mypetchickenofficial #ameraucana #blueegg #fresheggs #nestingbox #chickens #pet #backyardchickens #homesteading",,,#splashameraucana #mypetchickenofficial #ameraucana #blueegg #fresheggs #nestingbox #chickens #pet #backyardchickens #homesteading,1260221669576183817,https://twitter.com/mypetchicken/status/1260221669576183817
2020-05-12 13:44:17,LAfghanhound,,15,16,157,"The love I feel for this dog is endless...... #dog #dogs #doglovers #dogowners #legolas #legolasafghanhound #afghanhound #afghanhounds #pet #pets #funnydog #cutedog #famous #famousdog #mydog #ilovemydog #sighthound #dogsoftwitter #cute #beautiful #beauty #gorgeous",,,#dog #dogs #doglovers #dogowners #legolas #legolasafghanhound #afghanhound #afghanhounds #pet #pets #funnydog #cutedog #famous #famousdog #mydog #ilovemydog #sighthound #dogsoftwitter #cute #beautiful #beauty #gorgeous,1260204151285460994,https://twitter.com/LAfghanhound/status/1260204151285460994
2020-05-12 13:15:34,Boehringer_AH,,0,6,9,"#FactCheck If you find a #tick on your #pet or on yourself, remove it as quickly as possible! You may twist it or simply pull it up gently, but note: the tick should be always properly disposed, e.g, by immersing it in alcohol. For #OneHealth: https://bit.ly/2Vvwh6e",,,#FactCheck #tick #pet #OneHealth,1260196921924358146,https://twitter.com/Boehringer_AH/status/1260196921924358146
2020-05-12 08:36:53,KingsImaging,antony_gee,1,5,7,"#PET: #Technology &amp; #Application course, now delivered completely online, brings together speakers from the UK, other European countries and North America to teach the principles of modern #PET #imaging. @UniofOxford @Stanford @GSKHPartner_HCP @DTUtweet #KingsImaging",,@UniofOxford @Stanford @GSKHPartner_HCP @DTUtweet,#PET #Technology #Application #PET #imaging #KingsImaging,1260126791416643585,https://twitter.com/KingsImaging/status/1260126791416643585
2020-05-12 08:26:30,PioroTravel,,8,57,159,"This weird moment was filmed in Bali, Indonesia. This man was filmed while transporting dogs on his motorcycle. The dogs seem pretty used to it. #dogs #dog #doglover #dogoftheday #pets #doglovers #love #cute #pet #of #doglife #puppylove #doggo Clip by Unknown",,,#dogs #dog #doglover #dogoftheday #pets #doglovers #love #cute #pet #of #doglife #puppylove #doggo,1260124177597685761,https://twitter.com/PioroTravel/status/1260124177597685761
2020-05-12 08:18:03,MeowMoeDotCom,,0,3,7,"“So you want to #Complete the #Puzzle #Holman? I don’t think so #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe #Dont https://www.meowmoe.com/632816/so-you-want-to-complete-the-puzzle-holman-i-dont-think-so/ .",,,#Complete #Puzzle #Holman #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe #Dont,1260122050154450947,https://twitter.com/MeowMoeDotCom/status/1260122050154450947
2020-05-12 07:57:02,MeowMoeDotCom,,0,2,3,"oh hi #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe https://www.meowmoe.com/632808/oh-hi-3/ .",,,#Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe,1260116762500235264,https://twitter.com/MeowMoeDotCom/status/1260116762500235264
2020-05-12 07:48:43,HoudiniDancing,,24,67,817,"MUM WONT GET UP TO GIVE MY A TREAT Not happy #HoudiniDancing #cat #cats #catlovers #love #black #blackcat #blackcats #blackcatsrule #animal #Ambassacats #AdoptDontShop #catsoftwitter #Twitter #catlife #dance #meow #catsofinstagram #catsoftheday #pet #pets #petagram #smile",,,#HoudiniDancing #cat #cats #catlovers #love #black #blackcat #blackcats #blackcatsrule #animal #Ambassacats #AdoptDontShop #catsoftwitter #Twitter #catlife #dance #meow #catsofinstagram #catsoftheday #pet #pets #petagram #smile #smile,1260114667847979010,https://twitter.com/HoudiniDancing/status/1260114667847979010
2020-05-12 06:30:27,RikOssenkoppele,,1,34,85,"Pleased to share our diagnostic study using the #tau #PET tracer [18F]RO948 in 613 participants with a variety of clinical syndromes, led by @AntoineLeuzy: https://bit.ly/3bqQ3V3 (open access). @JAMANeuro @biofinder_study",,@AntoineLeuzy @JAMANeuro @biofinder_study,#tau #PET,1260094973158064128,https://twitter.com/RikOssenkoppele/status/1260094973158064128
